id,name,symbol,dedust,stonfi
EQBNvUzk0kKCSCU3PRTegdIzgLEsJLK2-u653SPUGAL0yfgh,,,True,False
EQAigx3B1_c-85NCZAuHJ8JmDZnTW4UjTWHi-GPiNjqiXdgi,,,True,False
EQCdEaj3stD0d_rRZOqML3-d8e_Nhe436D5nPCFA_Y9s4X1A,,,True,False
EQBGPNJhwSZk8OkAtz-YpJmug5aohmLK-lE_kzhmIlza-XvY,,,True,False
EQCpuHrLQ9SWuMzA1gEDfNBPsJfOWZvbQR2Dtklv_JGDfbdi,,,True,False
EQCs3ROY1wfaE9ghIm_yJIa5W_h4fm3DJwwaIzdN59DPJZMe,,,True,False
EQA9sP11AnTkrKfRY0IQcsXJ8vIRi9qeWlT3E6sT_gg9Pndx,,,True,False
EQAZgajWvihsKik_D1UGdtlkzayXShDIWk1XEZ-uObErdDhj,,,True,False
EQA_leB9tyqqo5rjbuGh-yaA96kU9bo0VWsYjNbkWCbxpLW_,,,True,False
EQDR8ObuRho-P2Z35TQVL9XgcKy5f92RmO6lGCEh2P0nCKkH,,,True,False
EQCbcpQwAIzHbCPT9YOmAPU3qfteGsy-0UROZTgULLsQemCD,,,True,False
EQAbmzLOdlOqAa97jOli9_pNQPWke6iLWYjjpeK__1BIT8jG,,,True,False
EQDCX5atBOhIgFbjdLD-1nG4kUVlqbNoUbGkgPhVjRw0VMUE,,,True,False
EQAmYYSKhlq1uDw60JQfkpTuT8Qpg4Ft6ID5LijUR1T0JX16,,,True,False
EQBUum7bRPPPmw-Q4-VcehzQ20qhiFPcvP07hLWtexq5xZEt,,,True,False
EQBtAY0M1cQhGsKS-30hLxJiCxLitOVsvJ7vwoYq8efYwIIl,,,True,True
EQBd9bs1LdLqX4pm4YKhFpoTY9M0HnPOI6I2lMNuxTi21ILK,,,True,False
EQC-ammuP7JZLU_2GujAQeqgNqnTbA5FTZvn3Y1VSQAES6dF,,,True,True
EQDmwrn0t50SMinY48RbzsWC_K-AqU6WdKbgQwMLBS7h_EM8,,,True,False
EQBg6N9zHW-RBLvytGigBewi4p3dcUOQ26TQJjTecA4sit2U,,,True,False
EQBTz8F3Fe-VIkLjDgQQTcr904bxKLrBFCJZS66hlwu-0wrS,,,True,False
EQA1ded7A9vIxMkJV4jLmZUVOSi-8lMIYcoDYL2RjBa4M-r0,,,True,False
EQBK9nv81Jq3TLL-i4FXiVhBh-SJ3qhC_nFwQdOJuwM42_MI,,,True,False
EQCufctBGdSU8-dm9o7IQmEk6_BB8Q30ygjX17mrwoKstXej,,,True,True
EQD28O9M4Gko7BX0qSNVUMTSsX0EL9PgEuv02RzAMI4WawF7,,,True,False
EQBD1n9PS6febogD7EaJYEjjYjrxZFDihl4waQZoonfeSYci,,,True,False
EQAZcykc01UhM9MLw2N9Bzxjgwv0AMFc_j75Ax0uItQ4H1tz,,,True,False
EQBH9Jy3KJdohvdCRDlCSQRJSUbqyvTWmDHD9NY82ysb_q1r,,,True,False
EQDDgrrB_kjw6Epi8wb6r0eNh049mLwSpP6NkpZfeujfLFt6,,,True,False
EQCt-v3asGxQGjtoDyaxGYzE6SfJ3Q_Q9AGae2blfvIOYAFr,,,True,False
EQBlVVHesmcAHbx6jxJ0KCoZk3tjESVH1d3H6mmXCiCn_0jt,,,True,False
EQBu-TRvdQ7JjZBBasbsRrUO-uTLCxoor5nyOU_xItYlnnxc,,,True,False
EQBPcFC6hw3IZrOpzSS9MR0faYuaYb46ORphKCx6F7qliTwP,,,True,False
EQDcdh740YRGINxnKnNxoOt3OCVIq-NX4ykTqrvDNcFx5k2J,,,True,False
EQD0RPvACePt85FGjvUw3FEcy-TOLMyNvcP8uBgP6kLS9aEj,,,True,False
EQBWq51r5OfRqaa08bdqltJ2-HxrXzR2XDw5EdhQW1lemSrc,,,True,True
EQDuUl4gcsOPkJOKzAhLK6-dBFCvpjQ7BHaN3UhBBN5__GRK,,,True,False
EQBGYGopur9Onom_8qN2WtnnuPdroXIplJoET66mvyly4kuc,,,True,False
EQC2nDnNaTwa8q1_ISSCBNXO5dTiNpIW-YxCyllX20gxwj61,,,True,True
EQCLqw-QMZCchBc0ZbmYV7wkx3oX8pm6zGpWho8Yn2XEoHFj,,,True,False
EQAwENKGF89iahBfls05uwcFqE0b6ejtiiFbsl92MDKoKacj,,,True,False
EQBnyBoduzWuKwpylW2SBz6VjCx5YkegJhh54X-qmVSnBPer,,,True,False
EQC9IYp5EtXm25tT8VeT54laEQs9OCvSCb1AeTsGn9RYGNHT,,,True,False
EQCI6mQkLLGIdLp6WR_tW1shBYmoWlksgBgyYl852N3mn4t1,,,True,False
EQDxFMN-2jGKYYrR9PAz76-wMIJ8gZnyM1rKp2EebifisHNa,,,True,False
EQA_CbR8T5fvwPD3-q6uXXpXYROsK35Fn4hJXqvOvFLURp26,,,True,False
EQCz62UNgY93pHs6KlV82YmBk1k8P_rCWOlf04gK2VAKFg0W,,,True,False
EQBu5taoUU8W1mXKFFcrIDNJMjNtiSHbwtSAaGz22Dab5941,,,True,False
EQDNPOHE9EnnyUQvIzTmHWLxkE3ZUahwAOljl78R9UTmXW83,,,True,False
EQASBydqPFejzr4bn7jwkf58JLRAr1l1JAzZ8exi993U9e1M,,,True,False
EQAKp2i-vjPry0GK4KESWbhpbH3RDBBpSEBwCCMZB3ECS7mK,,,True,False
EQD8ARZLdcMzzysl01ZcoCH_I0_FUNztV7A4rO9zUvUoBP4k,,,True,True
EQC4uE_Ywb-zV7fnPXoWXGKC0kWO_SjEw669UZT4TIh-rRVY,,,True,False
EQC5zvSRzDAtL-kou3HpyVbOV_w-202wJi6Y0DwAM7GKmfCY,,,True,False
EQDJyukyI6YGQXYsw9dmbjZCvZG6DguCAVKsW6T2PTbPiAHo,,,True,False
EQB1s_NI43pykRD_epDoYFRu9HwfTqPO8ljO_w6UMvfV0ugp,,,True,True
EQDU2rP46dQSMQ1LLwbLHRHWHbh8VLG-byq5xKsrgtRCYURW,,,True,False
EQCeZaH4VehbS2r_B0Ssxv5nJRKqvRwG5eRGxvETvcmV-eG5,,,True,False
EQDyGebYq84DJ_IXq3lGu16xjrL6SJhxVf5dNS3Dj9HlFUwv,,,True,False
EQDynqr2Qvec9R5TV0M0fKgMAvu4BQHQHfnK1xHObZYaA0t2,,,True,False
EQAphH4qVFIh7MTyxFqUGvD9C8N6xCzZU2B-m3I_zK91sEMX,,,True,False
EQDerI5gzXXQUC1YWJFXc8-sToagdxzpRtJSzg5X7yea-2_d,,,True,False
EQDYsDRAh3MGK1zG-9Bdk-xeTXhfHC4Q3IDTRJI7u_hEEK6z,,,True,False
EQBgJMw1Jr-TYJkQwnUDkyxHv8xoyegmpgH8ch1-4geJtS3C,,,True,False
EQAIJ09upyW_PLYhCAHLm6kPeBklt-7rdZgDwilampWIdMb-,,,True,False
EQDEhLpcYcSvIhTk85R5S2ouZzuRAKRar2OHk-2dnzSxatG3,,,True,False
EQDkNRc0VX6JE_YxTlxLNk0QxBPWeNmhY2a8cxgBblTvfEHW,,,True,False
EQAf8-DUI7RYXJernQtOLuU2WWShr_CjrgYRtG-4209iH9T7,,,True,False
EQDLJCa9h0gmF3BXLziiPT-9vW_ekTiC46VF1cTt9159tScS,,,True,False
EQD9YLgIccABMaAr9KxlYtEhVyO_GtV4_vQL1g_DgCpXkMNl,,,True,False
EQBkk24oWAVic2WBFuL0-D0CSX497PWe5WGw8uDxSL5IRqBP,,,True,False
EQBd4bR3m3fZsY0kiYtY_CWCoLMpEEK7CFdx0CYWy7K6udqH,,,True,False
EQBIEx-x9e8CnxCJcQtuiMduY41rVcYicqj88riyGtqjIwr_,,,True,False
EQD763bQ9c4DWuhjmF6Otx__NZST5i20VMG_j3qZ68KjPlAd,,,True,False
EQAaFK_7ijbyW5cBA8j9SrNSG_5OWakciZ27Dy_tPnhPk8RI,,,True,False
EQAs6lT-TtJav2gSzKzM_FBB6GK1lmXqIdl4vKYliEsYgglE,,,True,False
EQBMzIMlaG3mAfuCTh9F9aXFoX3Io0gGEl4WcqHLxAS1JjK2,,,True,False
EQBg3-1Ne0BWeucSh1cCSaBHcMdUP7RqSUQYsR3GSzym_Wzy,,,True,False
EQAN48TrxcfAxTLFB_HgeO8PrPrzs1t0ocLgW7dmngf0yjRM,,,True,False
EQCSlti6CEli4TzuB0_qL1iU6HPxUVh7nn-jZXPgCOYiJIE7,,,True,False
EQD9e3vOecnIFw5q8slSm3xr5NymB3i7dB_T0n6sZfv8zufR,,,True,True
EQBp98ziMZmh134cGHbA5aD_j3EFRNX3YupIdsQzb91fxl8V,,,True,False
EQD6gur7QQSSgUlGsoSwgLfLaeMo_itdFyofhmVh4deZ3wj1,,,True,False
EQDm11XVPpvqW1uw776L2QT6RRgtOGlWCAZf5NznprqwWmPx,,,True,False
EQCxRF2nAz1DwJtD2Ky1VWt2W1jbDexY3RB0GPHUSmlRP4SQ,,,True,False
EQDs74SjW0gUV-2s24T_8LFco3nCFMUDe6-40nJeRN9Keiem,,,True,False
EQC_4spiy4OkuOsplOfw_hMrUvKFJ-8AvmXj-OBsHka0VFWm,,,True,False
EQCO1siYQMGiCzph2qk-d7CN_Ii_p3Kgpsl4q3MQOsoU9jeb,,,True,False
EQA_dfvPmddXRWXL1xYq8ZE_xVOEMM4uFt7RWOtiRLjFgoWl,,,True,False
EQBF1grDtdD82ni9d2Of6DZYRNVfZprgNQI2FVjn8VwuTdPL,,,True,False
EQBK1bJdapkCZea2MUbOU_u5pQoqmlqrpws-qTykbaL0vD_Q,,,True,False
EQDwCkvS0JXNkqp-17UlLnB1w-Pb9BZTU98-8mCKmkwKsB3i,,,True,False
EQAj4iekC_QKNfZca1oXmOP_gvMaYO69nUJtZQl4O9kI4Aga,,,True,False
EQA2NK8iufjqjDjZv01R1Gz92MRPoungFKtMwxOoe1XjqxfE,,,True,False
EQCYWqz4SFjskmg7YaqxfxSZflZEdjDhbjGz8pq1czhZ9Yy-,,,True,False
EQD7zcIl4a_7A7N0EbFgDx_cZk97qQMxQhG07tENjibnIogo,,,True,False
EQApbOzgjDE8eN3M-xK2J1p1z2YgjtrAhrX8_zQSSt7F4cZZ,,,True,False
EQBIdCqsgo8Uk1z_z62pGpLKLclLDsqivBFOUSvLmRR4v2T6,,,True,True
EQC8YxgsTBd_bTVuNjdjbmpCvUT5wsjJP_Eep5qR0O-OqvjJ,,,True,False
EQDGSLOc3KTWarrkMJbYEhI31pmfogCPDNgF3BZvBZCIIFPK,,,True,False
EQDZPND-JsJrosl02qwZcFJu_DWX8g0LmhoAd55XjW5SiUT8,,,True,False
EQAZXA5BAnBCKSluayW5JgcfGTxKXgdEnfvkJeDBmnpM1gpR,,,True,False
EQA7maWHBsQBE0Dh00UhnAYPPgkcLisLpShnOH1x5KG7mZCA,,,True,False
EQArvXSHo-2NdlwbnQZtEU6_z3rZ8tIg84lE81hVJKInvy5g,,,True,False
EQAlvCZ4aNVsBFkoFcyOgYRE_6fp59MkhhMB-yMgesSH6Oha,,,True,False
EQD_FpNC7lmmjgn9Cn8-B5VFMhjJtlkowcdwKTk5Vc5X-AP3,,,True,False
EQAkTg6epH272AtIb95MOLARLUkS7xeH73RtA96WmajVhFtx,,,True,False
EQA9-M8-qgVDtv9dZSEWQCwhVrz6vzc8k4ZJgMl1rV9pGktW,,,True,False
EQCaVtQPAw1Z7bRzGRa1o6RUwfscGhvkVltD1gn6F8ezNuuZ,,,True,False
EQCm15ad2N8Ro_wGTTEg96Cz2ndZtNrFWs2sPHJwdxBfFFVo,,,True,False
EQAarr2Dg9lIqsqbOv4hxoGgefndKuUE6pwYd5kfjjM06YqH,,,True,False
EQClQe6c3kE_xH8stJpInbM8VttwFluBulNYB9KOb5hy9oxd,,,True,False
EQBYv3jYXcLcHdAq7dsLBU0uGmtHOLUZZzQtyWx1Gx7lOSPU,,,True,False
EQBR0Fxe8C7CQZw4PWRZJvW2vii3PogbEPM7yiFcB_yO8rRs,,,True,False
EQArX6N_Sn5VNzBzOx7Kx40t7eL77Qu8MtxOfuCQ0PcHBA21,,,True,True
EQCPyVHy8ll3B8z4vZR3nhwBfNQFNTpIXy3NlsXBkYJQb4sk,,,True,True
EQA7vv0D4GBFQA2YpX9-DPoRVngBfo_Fj8IgSQ-bblOn5XVn,,,True,False
EQAGHv9eg7SuR569hSJ7l0pPCu_hUeg5jwTxwEXex6kkCJ4j,,,True,False
EQBQ-BQcyX6S2O5XQhJW-40faX1NTXMgUwykgqqfQ032I1AH,,,True,False
EQCEG_oQZ_hWIBvNpdDEKBL6bsjSsg59bcbE2FxVCWDNOf8W,,,True,False
EQBXHKH5MuJVo2qyV3WRooy9TeIncabTS3MCgKdqyK-H935v,,,True,False
EQBRKn2c3e3RQEWfkgYc0zDyToY3jRElzAZCJ8_wS2-iGqC5,,,True,False
EQC_-eqyK_XTzzoE-V-mnnONuUerHXFkrNdtvPI5cPw5585C,,,True,False
EQB_7Hwa9jFPkz8exfzSl725cwpnQBpYLXTb36T_HA1UqNfV,,,True,False
EQByFD_H4v1VgtHkF_T38bCm5pOdfyzZDIpbaCQHDPzqFqN6,,,True,False
EQBM7DGOt9Hz7wBvF_FiwaqfzYjdcA5YL7q9qd4M3bKM_A3Q,,,True,False
EQAx_gbqGqQNk0CMbgRPGSmgLWINpQI1CS83Q09MQTv4rp0C,,,True,False
EQBjku10zRW2vXpwASv7En9FQQb3zDXUQhJFmyQSDPXjX1Su,,,True,False
EQCA9BMlHABdJUEqMe8jFQRiT64Uup3A9DiAgcTo0ZEYMWgH,,,True,False
EQDfW2-fL_zVj14THD5ut8tZlYf9uQeqKxVieb53HY1HMmEl,,,True,False
EQAPlJXy03KEryqFTKvZuyL56Pvm6tUtOA4ffw-gasI6T2NL,,,True,False
EQDWlgIUP1a_xXoSbJ806Kg4IedTpKEGugjZ58vqa4bVpQWU,,,True,False
EQBHSH16MVJDCpDNovsJMwXEgSR9jyT3oT1UasBZT_01xmzV,,,True,False
EQCt1LwrrciTupPu3sq22mMWUbe0CcQqh2i0DaN777MS3Hey,,,True,False
EQCrn7-2i61ZuibNHPCkMeR4atvulzKnH_XJo4CkbAop6b0h,,,True,False
EQALcsUurmpSAjgCiSH_0yAoQsaqrNKU1OFCRuhYjMnQ8FWV,,,True,False
EQAg43lLNEy0j1TiJUmVEOlhy_qt2tNOiUG5xern9yjY6b8u,,,True,False
EQAWXVcr094tRN1uhiVObZ_lpNQGBGG8rkL-QkOZIa45PSGy,,,True,False
EQAG43g3fARqfwDEJl-O-jsxzbGsJxMyDTmCMsF3CcZudQcR,,,True,False
EQBfFIIKrljf8DMQjp63iq9IcFGDJcLJCvC2q3q5uKNH7tsp,,,True,False
EQAwzcFnzj3KuyBfJt-sCzr-0bpehWiP8-4Kb1mfgv6jsZ1d,,,True,False
EQCBLNrigwaWQ4MvsfeuC-YQWDUoMb5i-EKELFM3HTOyfT-G,,,True,False
EQCyevPqsStTjetbGk8cV6l-nkLZj0DmC-YjG7ir1J2CDVmf,,,True,False
EQAs61FlILfWQ8TRenSnGLhq6YKFW04okvD0AXbWDjdOHm6A,,,True,False
EQDu6UK7ylURyU3dKUJqhMOowR10WeHYosBCOYE9jVfDlHOh,,,True,False
EQC22bFEavsfE_6GhG9pWRGFIVDJJ4v8YcTPxD1S_q5E8MYa,,,True,False
EQAmvH8PC98TLtnqEV6dPrvYSKQPinaq-D0J42ZkYHr4chua,,,True,False
EQCTb7is_2g14eQiV33r2GxS7i7vUuqOwVfqDEo_HJtYLRIv,,,True,False
EQCtxbfa9bVXn7wsfK5V72fX1RFuc8kFDF7piMioWENgEBx5,SquidTG,SQD,True,True
EQBQ77-qRp1Wf19-VqlRvPfaTPioTcUTyxt_tvaxmVdeuu58,,,True,False
EQAzQlrsHl8ulSzOkoOI6CXaFJjX-tmfFz93WrPeQ_rywpVK,,,True,False
EQDlJFQEPQH1RRW9WVIHsWtwg8odB3JNQlhveuZVyf2WdKgz,,,True,False
EQA2Tmm47pbekutwlJ_q1pNAgZkN7A5NKKsUt6PL6_BH4IXc,,,True,False
EQC5NAIEtrwUHTihbpISAdLt6WDwxmtCms2kTgkxRpYOHzRI,,,True,False
EQADXtaSlHWqKSSFYO-c1ml8sedhgpFseHVgN3sBNjJeeE_P,,,True,False
EQAO4cgBaXDT4_RM3Xw0SksotBkn_s2eKZr7I7c3YYT54n8C,,,True,False
EQD6pNeALLrbPiAX3aDwH04V-l-43E4DaiOXB5Nibt_ARbUE,,,True,False
EQDV3rq1590MfncCQQSk8pvgRIrX1f-qPDAF-qJGuyuGAjXE,,,True,False
EQDKu8rE8ZlSfhSbLSxa1Aj9DQqG5gTlPQ2I3Gb-a9E49jv4,,,True,False
EQDicE3mksOgHd2_7T2OafEDgcayQU2TiFnD930ZCq4dtOSh,,,True,True
EQA0slNaEB5IFK47LArgldzbxukBsBbQObkbrnBoFw4b5oyU,,,True,False
EQDAOhi2RaldNFN5xdICbgYLhwbcyS9otlRnQPcDLm_1zy_B,,,True,False
EQBadW781Cyn-VrSaAqlTeq9wOBoq3nE9z-aa8y04c9GoCHM,,,True,False
EQB9pOZwp8ciARe4-Qi-BUL6DDtd5hps6Ut6rdEo038WMBw1,,,True,False
EQCN1iqssEfH5IfnADfq1zoomHqb3MxDHAHmzGvTdwK7pOaJ,,,True,False
EQCiGD00yJARZ5y5svZzwwnCYu-gZNN2K6_oPM2eyksWNu57,,,True,False
EQBWIv91QUU5KuHd_Ng0_MNFKUzQXgrk1SQ1rZHn9NEGHxy_,,,True,False
EQAdU86oV6LXhjlPj7kvfcCNb4z-YVVWtdDh9xDkD5xNxBv-,,,True,True
EQDvgGO0CZHsJTLdkz_uVCdajSx77nB6L3M_DpiFkNeTUePV,,,True,False
EQBZmV1r_QGpf26OsS_mEgl9dhIx2IbFgNnHAjIo4ig8rMAh,,,True,False
EQCbg11NhJpvN7FMlxyTdAE9uMDVreSFgRsxs94WiB4kBuR8,,,True,False
EQAqxgJSm5iziVwlIjTyEPBShXTCuDjqKDGXJJYDRA4GSn_l,,,True,False
EQDyA_2XQFrwKgauU1vY2QVSCoOccFl9frDObdKh5_YIayZj,,,True,False
EQB24_qLUTTtRW6xXlJibveKbaDV76OgYzpq0FVQgy4EwwSz,,,True,False
EQAggQhmbmUz0v-1JgkKPwEq99VrGnyEjRG3pS1FdqjXRgBN,,,True,False
EQABbDsRyFaqBHKTW6579C3m1RmBQhb0DIlRMXEGF3l75pyG,,,True,False
EQA03lcuRAdao78U0qaFaPn05KYonOJdHMduZZV5xkFeCJbn,,,True,False
EQDAddJ6WF-pYnrs1TTurLVO_PCdx_wXOWD2LE0mJa6QqChQ,,,True,False
EQAwHQfAtqGK-1FZM79wIS9eHDMn4rj5L-RncJdIjC0fIC-F,,,True,False
EQCZ3HwBZf-FrF8wIY228nVXGsf3BnVIokq-4rmNoFv4A3fT,,,True,True
EQBCFFpx9xfxN_zsTovnl0O1lfiYKBwHLFGFwdiq0__Mxxvy,,,True,True
EQBMSKe_8XZdM8q_BIQwNkyperAMxR4StDqHH3x7Pp8tzQUO,,,True,False
EQB96srszlj47Wn1bBJ3u4vOCmfb_3sjimqpaPNe0dwndFaN,,,True,False
EQDiEmGaYJdpudCpS_fU_0vHGt4b2aU3QFE25Vc_1nWWReFm,,,True,False
EQC9EGJD9IBdlmz1DFUldKZy_gsy-sPcFCvKku3YvLU3fk9C,,,True,False
EQDbkcqclG3ZLzD5h6oxV4eHwq8l40N9tJKHzUHv_vwgwofO,,,True,False
EQD1Mv1T2TM5NFkW1pBvpFMrUskG8U-5MpUGaTONLYvTa7sK,,,True,True
EQDNuKrplKH96PLLhsG083ZlhEidyZmhCQuT0Qhe-VS2xuWH,,,True,False
EQDHDErYKN7K81_yD1wyO_bP_AFYt-fdmGaFVLZuesOAanX9,,,True,False
EQDNf5I8X8xI_ckDO9O4GEgHK4tVUT9r2mbG5AGchqRaDH5t,,,True,False
EQD0n68j5EZ7IMqz7dWya70UNPmlsBc_QuC1dZlB9Vpqhqia,,,True,False
EQBHsC0Jq7_mmgL48T2nk6Sn-wYo8ODFcW7AsxcmdVeVhUp0,,,True,False
EQBb9nLYwGcw7rrKGo4NS6MDSPr9ING3PocYnH7HTQGeb9yQ,,,True,False
EQDCMyVmermAgKkuDt-XupGTjSeO51YE_5lR7VzIxrPcbbDt,,,True,False
EQBqJrTYQgnhnFJO6viBeVsynLzpqgF7z-lNnUQINLqQ9pka,,,True,False
EQDaiepYcTOnTZ1YUxjaaDblcsZLwsYPz4sdNbswwwNC6ay4,,,True,False
EQD9cutGLYKxPFu0VLrhHDXyroaGa7jgpgZKErboZ0vQna7z,,,True,True
EQCP-VD83THjnC9BDUK__VrYMZhlQ0D7r73e42-pWy3keb6i,,,True,True
EQBOJxNEXkiJvhcQwmoXdkKBLAbjwNlC8jjweY4HOcJMSuMc,,,True,False
EQA7nLJI-Eoc5oBzEBnlLzezTEwGNRvyR5tX7iWHT8KPwVy1,TON7DAO,TON7DAO,True,True
EQARioatGioK5-iuqSfNsHvOzm5rKnB3zxpE9_nHKwyXrY1G,,,True,False
EQDz7ovhghO4TgQG1XqQmiCQIGysv41Ey9cleP8LvqpY9-4R,,,True,False
EQBiV3ehH13A7NrFxq-UXzuXMWeIdc5HKO6RyuoiBaSSpix6,,,True,True
EQD2wEa7-WTKsvH6L2b7hKLmIuX1k7HDLr2i5dGmSDbIb6pJ,,,True,False
EQDQ25E6EOVrSOKkV7sro9H_HX80rzjumP45-Lmfyx3LI39v,,,True,False
EQClzeqNEyIoRUTWQnZ7i2R-ufU_z22tkzr6_6fwKVlyoPy9,,,True,False
EQAMw1kkDcirVULAV8NWq5lrDCXg3BKU7I9DDiEc2DAAS0lj,,,True,False
EQCjzWxSKn3sYYdPSvl-ypMbcC-p9wztnYGC7CH3ekS1A7dA,,,True,False
EQDEd2B0jWrcdj4ouWYoqjKlo5N29DnbqtFBKQLWOcK8GaIy,,,True,False
EQBTN7tN2YIRLfJ-srJ4KXZyQ_AFmAxdUzczuRnb7hH_viD8,,,True,False
EQA3uS6yczOtR1TTNRFny7IuXF27B5-vfCqPl4-6hkjp-JDB,,,True,False
EQCnJOPh6uvq7tqAfAPx-48EYyFiJDDjrVA5RGqsy4dTw8xn,,,True,False
EQDQUIwko9MhastLJOiIqTEQIBL0xDNN_5MWBB_bzizJVffN,,,True,False
EQBxaXwqHMiqzLXUgtAURclGt-fG2NxjRfaUDO7d9CP_UqJP,,,True,False
EQB91vc0A9LJMohLS8qvHJqk2akzQ9DfdCv-oE9EHodkrbnI,,,True,False
EQApfECh3wWyefJkQSJR0FdHPlxvBAPLYTuBolJEE3N79Z3l,,,True,False
EQCYATPqtp2PaOhByNri1UClMDx3Ou8NcOBKavQ2pNDYohMa,,,True,False
EQB63aJVv3svtLWwcZsZsgazgt9ljCJ2HrCJ7SCqGSHXPedS,,,True,False
EQBccpU2B3k3LSRxaqzL5D1ZLI-p0oUiU6VvzZ73-w3evoBq,,,True,False
EQB9CZqKiHPmys58O8VQWgVdfuQWCuv3C0tEQ_8PiSrwXOZE,,,True,False
EQCs1xUzO30QqIwFyOSeO1UZtRlF-rFZPQr3-EsRhYazW4BL,,,True,False
EQC4Err3cnPaA-uym705YLIkoIyQJ7hBxyN7glqHG12M5t5w,,,True,False
EQDKYekpzZmLVrtguMb596tTiJXhKjR3gxL2uO5sKUQh8XQE,,,True,False
EQBmZuqQ3DydK9XYjeg7A1gFoHVW2P_VRD5rjtOXFjeq4SEo,,,True,False
EQCEtalZnbBPx-2ZFzkaLP-zPkT1oBbNk60y45z0_zRJNt8h,,,True,False
EQCCWN6oehd1acwhyzYyJTAJTTbYd0ZMkM327O7WsJZ9oDrL,,,True,False
EQDCb2loMIB8YS53GEo2r2ggS9AW1Dz-zX_as4DtxXV1u8XY,,,True,True
EQCiDGlrsbZaRy0ynaYUuhS-5dDGtmvS6yP7R8LcHTI91gS3,,,True,False
EQAu3rziUcT-QJvavT74S8qjxA1UTtMVLQPAPD-7g3ciJ0qW,,,True,False
EQDqb9nOglz8ZTsHM5ylexdEXee84L92Mm82VVUHhf4MCi8p,,,True,True
EQAFpvZW30QypDaHNSTHtMxwhxQ4dtSRJiEZkjZ5PCe13KDM,,,True,False
EQBdZNRSutVX8hcPLwAQ2S8YY7Lm-N6VdOOQCx2SpM-DqI1i,,,True,False
EQC4LItPuPQ0VCfCe5duGGbPOIfQ-2ySi4n0QznLh9HbYR0L,,,True,False
EQDK2rG-8_trMAEPWHuGlysm0-DR6USSRrYpCHXT2P9V1mGH,,,True,False
EQBOS5deO4IhOrcUhEQG3gR9O7GDFlPlGCeLKwqNTOpDJPMV,,,True,False
EQCE-hCe67Suc5EHzRGYYi9c2VWsPc1k1zKPWLEnBI08R8VV,,,True,False
EQB6Z0OTZ1uqdGnArlmL7Pj3qL4sAFVxNSyxujqWy2xaDXlQ,,,True,False
EQCvg-A-HhZe1bLwm2bHUH1rCxmwEMiziju6_IDQSS5X2Ldg,,,True,False
EQCXNkQrHHLSulAO3JWZ3ky2dpPwJ-F1Nf87y3-gH0PPvzYC,,,True,False
EQC0hbBYh-GvzNdrq05gHJ-yZI8w3kPMmStTgtbGmoCzAZ8p,,,True,False
EQBuYOaNNb8Z1fQpX_tF4LwoK1-sUabP0KWhDV0vYpIyZNx9,,,True,False
EQBYxNsd0j0fyiJDxZ8Yu9nSh0bTixjSJZlb4pMAKWj3pcA3,,,True,False
EQDEn3FFn-mXEV5VyfiietCnWz3XhgIh8KDlCbEDCsMxfx4Z,,,True,False
EQDQA8RzS5q5opSNQCCDp5F2YQidJsU_jPDKw-neAiypo8YD,,,True,False
EQDznxhiW-9DNN__VD7M3UlcC-fJuGMJEzMwPt_BWaM238j6,,,True,True
EQAnJhSOmEEnrhUM1SMD_3juWVkGpvVFLbp8MFK4m0xgYDwM,,,True,False
EQA3AJCeO8Nh8ipAdQ9MJQBzteyfOErvKPs1CFhT1GuKPndy,,,True,False
EQAv8ObZaakSk3aubzaHYlnkf7l_qUstlo5aNGIyyXnyL_4M,,,True,False
EQD56nOlFl5M7zlQMo_u9SDbBv77dKNo0DNYLYsv79_WNeDV,,,True,False
EQCFLxEBVd-J1-egc_3T2QjFTruIPU8izy1ktsTzPzhFcXnS,,,True,False
EQDRtSrFA3cMO5nQephH27gNihf-hQMqBN40l6MEzizCBLOW,,,True,False
EQBJ_Q27WY-No3N3d9ncqcZEBnViovFSreBLWM6rh7resU3P,,,True,False
EQBhSe1ExeGs7mCEc0Ek-jxvlC6uTsOj-7R3Gv20Xqe_ashO,,,True,False
EQBhXCHW3w1dLTtPJlkPvDQdYYqUWSQNOoSEma94_IO18I_V,,,True,False
EQDx4HWK_H7GUvdLtqDGN_6fU_8FaeMbDADotOnwFy6XzrTp,,,True,False
EQBdLePv57VoDzEXEOi2ssRw6jtkxRS4W7-lViTlG6oJTuRf,,,True,True
EQDb1nWoR44QGJfS9nceIb3XpFxoKg0WRnH7dCLpFVK2wz7f,,,True,False
EQD4m6l4nmCUdcjpzS5u8rQahlQV5O9AYaIbrFD2XYptFMpe,,,True,False
EQAsCSISjTvLADJSPMGWKp9SEzuV_BshsnZyP-Y8ulRHIpcC,,,True,False
EQBoGfnnhY5RHYycQiQun9VxslG6T7GuBFNlp_TSKc_HSg_P,,,True,False
EQB7U48dXjitk3U8rmHOEGoO2jXF0-RsiHDiQis6_eFH4FKV,,,True,False
EQA-dkDIaNKaKCJj9zJ3ww0ueoXmQHTp2ZtyqPrc9tN42RUo,,,True,True
EQDQzE7iGPlQwdadiHllZCV1DWY6tE2cdU0p9HT-TriAD5yV,,,True,False
EQBW4yv0YmnT033u0XoWySLLnullH6T67k4QE2Ug7vW3c-0o,,,True,False
