source,target,label
75,513,-8.21009080400663
75,5633,7.965784284662087
75,197,
75,6060,
75,4250,
75,830,
75,112,-10.253847484987404
75,615,-21.23478230899712
75,6086,12.946068803813011
75,2,
75,1956,
75,2733,
75,2656,
75,485,-9.92184093707449
75,3591,-9.965784284662087
75,3513,
75,473,
75,3,-0.0037350780771517344
75,3,-0.2643214521629693
75,1497,3.321928094887362
75,14,-15.69722097094019
75,174,0.7531834116845343
75,1501,-66.02698216027636
75,4105,
75,6824,-9.965784284662087
75,698,-13.480347549296678
75,401,-11.12088584278779
75,6230,-9.965784284662087
75,3476,
75,1657,-18.210104337776876
75,2674,
75,1903,
75,3082,
75,4305,-19.931568569324174
75,63,-7.197321689536998
75,2452,
75,4449,
75,747,
75,389,2.4323997893323597
76,75,8.369863225552372
76,197,-2.2545372291572536
76,0,0.9743219751037558
76,1019,-9.8190916902405
76,537,-9.965784284662087
76,210,
76,174,9.055002625823692
76,1460,9.965784284662087
76,309,-8.14692218216016
76,759,
76,247,
76,3,8.554588851677638
76,1596,
76,63,1.164188938112661
76,14,-7.158429362604483
76,800,
76,485,-7.478065273158448
82,83,-25.73820564521858
82,0,11.694882121295532
83,82,25.73820564521858
83,0,37.76862753215014
83,3800,
89,0,22.26348775360425
89,63,22.479282436321338
89,8626,9.965784284662087
89,17,12.156399144871584
111,112,
111,1843,
111,3590,
111,25,4.0
111,0,18.19908758828759
111,1695,-0.0
112,111,
112,800,-0.31360082766475117
112,1695,-8.96289600533726
112,830,-0.4892819374611737
112,4926,-0.0
112,75,10.253847484987404
112,4546,
112,0,14.785601726793514
115,0,4.0160219067639344
115,14,-4.736063627871814
115,585,
115,174,12.139469566756283
115,800,
115,3,11.470334228271206
115,197,1.4247492351975952
115,26,
115,2246,-8.965784284662087
115,63,2.3153554409638764
115,967,-7.380821783940931
115,328,-11.391720142192607
115,13,-10.34068292775648
115,2,1.672516886439364
115,210,
115,847,
153,63,5.263944910780954
153,174,16.74763256268238
153,1088,-6.087462841250339
153,980,-2.8088695626596025
153,0,8.6252950321784
153,5352,-8.380821783940931
171,172,3.8256402750853535
171,0,-20.733065815393644
172,171,-3.8256402750853535
172,3,21.10975925216344
172,196,-3.6259342817774622
172,2,9.965784284662087
172,0,11.41808643149336
172,63,9.938109326219239
172,847,9.294620748891626
173,174,9.722596095959577
173,247,-2.8468432119385794
173,636,-2.9050515959447374
173,473,13.270989084815605
173,1014,-1.690171382687265
173,1057,-7.965784284662087
173,318,-8.280770770130603
173,373,-6.640543961197868
173,278,-9.965784284662087
173,1314,-10.957102041562287
173,2680,-19.481875085042763
173,3047,-8.839203788096944
173,63,0.8858524555229345
173,3398,
173,3,9.987264012072538
173,513,0.23870224652349362
173,4608,
173,985,-10.509775004326936
173,211,-9.281410117475097
173,1485,
173,1088,-9.991521846075695
173,337,
173,2434,
173,628,5.162529503019082
173,0,1.6081728186652555
173,328,-9.965784284662087
173,6515,
173,3610,-10.57790351269851
173,2,0.11782296070271812
173,197,-1.093613050771492
173,7149,-11.00333512116023
173,5065,
173,275,-8.985841937003341
173,505,5.478047296804644
173,458,-6.904929052998918
173,2584,
173,809,
173,1338,
173,17,-3.8252768300548667
173,210,-10.451211111832329
173,389,11.684444927325508
173,430,11.181208079986376
173,484,9.965784284662087
173,4336,-6.647408574431545
173,3118,3.0929279061543995
173,68,12.154082534279025
174,173,-9.722596095959577
174,223,-21.606456417153186
174,358,-16.136035745202395
174,205,-9.965784284662087
174,534,-23.98332188606953
174,468,-14.20214193632837
174,26,-9.704634326246472
174,657,-9.394559061039441
174,960,-21.238976785239707
174,1207,-9.965784284662087
174,1501,-86.45008036017403
174,1563,-9.385215267954585
174,1338,-21.972898814145502
174,439,-9.995411650481143
174,1057,-18.11368997654771
174,374,-16.210301485833412
174,513,-9.184650582633804
174,2,-9.55664636709577
174,153,-16.74763256268238
174,17,-12.4523189736153
174,551,-17.69019762158178
174,328,-22.84703414125379
174,1485,-17.159353022490848
174,2555,-9.965784284662087
174,64,-17.507896858681885
174,1174,-32.78204642223575
174,800,-10.044394119358454
174,2584,-19.65043935658706
174,3134,-11.094018108665614
174,3197,-19.427081487201594
174,3233,-11.469641817239516
174,0,-8.136078602711807
174,1460,8.594125490272631
174,615,-21.66431689931365
174,115,-12.139469566756283
174,197,-10.853099416759932
174,4150,-19.52390053347572
174,269,
174,16,-16.98687347526439
174,3,-0.7434588394033865
174,1073,-26.50599111594277
174,277,-15.928688603767672
174,537,-27.757338245068073
174,1513,-24.976439574174695
174,3804,-16.552518065346487
174,5268,-9.965784284662087
174,76,-9.055002625823692
174,247,-11.713231366263505
174,3600,-21.83220892767684
174,68,-11.600551719895664
174,2726,-18.01866476873509
174,485,-16.541246413768302
174,430,1.4134740505762644
174,628,-4.399633683161647
174,624,-50.565359436223126
174,2523,-18.156806171840838
174,4157,-12.832528973311213
174,286,-13.150550205546313
174,337,-30.688090799898944
174,7514,-34.195300706253185
174,3785,-19.11402940106609
174,473,-8.116202097386605
174,458,-16.610475716983427
174,759,-14.739326199934695
174,5826,-9.965784284662087
174,1378,-14.849305405729108
174,5987,-19.050156611172323
174,75,-0.7531834116845343
174,2536,-18.43116754406184
174,1512,-25.723662781602787
174,25,
174,3390,-22.317779795551704
174,9249,
174,63,-7.966756874441954
174,1615,-27.183952971755183
174,210,-34.98058599924457
174,7808,-18.375042971499802
174,1540,-17.58347360811125
174,389,1.8893910410803338
174,246,-11.713884638811766
174,484,10.055551038231043
174,189,-10.347621368568134
174,8293,-2.833106069528817
174,10486,-7.380821783940931
174,1356,
174,698,-14.385886933385695
174,1596,-17.52824939966036
174,2300,-9.965784284662087
174,14,-16.388271302758756
174,847,-12.346168674622387
174,8008,-17.516091995833932
174,1468,-19.28779933173338
174,190,-15.114565573968775
177,0,12.763501497386889
177,4750,
189,190,4.715053523870884
189,0,12.630189657251103
189,877,0.2506574627285529
189,692,7.507794640198696
189,14,4.795859283219775
189,537,
189,4803,-5.442222328605074
189,63,
189,1695,
189,8962,
189,174,10.347621368568134
189,5747,-13.439701045971955
190,189,-4.715053523870884
190,3,
190,0,7.431065544481827
190,17,2.7487873026270506
190,174,15.114565573968775
196,197,
196,14,
196,2815,
196,172,3.6259342817774622
196,5584,
196,847,12.588714635582264
196,1485,
196,278,
196,0,16.55499212120022
196,68,9.114609952566113
196,20,-1.135261542292643
197,196,
197,473,
197,63,2.93103700937776
197,1513,
197,57,-2.3162031070537323
197,76,2.2545372291572536
197,585,9.111135670234708
197,17,
197,485,-5.817368480616169
197,711,
197,211,-6.965784284662087
197,3289,-10.172427508645482
197,768,-9.567610485797703
197,174,10.853099416759932
197,0,2.7228852799102397
197,3480,
197,1615,-9.965784284662087
197,4116,
197,75,
197,2,0.8311809357838569
197,68,4.493085642360123
197,484,
197,173,1.0936130507714923
197,1019,-8.097794813715469
197,115,-1.4247492351975952
197,1563,
197,458,-6.462706750670158
197,64,-5.36737106564853
197,14,-4.347052689042978
197,210,
197,6115,
197,537,-9.92035285541508
197,636,
197,3,10.126944198433355
197,847,-0.9913524513864885
205,0,12.890945589076333
205,174,9.965784284662087
210,211,11.521610132506035
210,3,9.954196310386875
210,1581,
210,438,9.88874324889826
210,1833,9.665335917185176
210,2235,
210,2924,
210,863,-2.9213901653036336
210,76,
210,1485,9.955649907528374
210,0,26.897097451499025
210,14,9.967226258835993
210,473,
210,63,
210,1174,
210,328,
210,1615,7.895033626120423
210,7531,
210,551,
210,197,
210,4444,9.598672880752062
210,173,10.451211111832329
210,174,34.98058599924457
210,1297,3.5140202069125226
210,68,10.467605550082997
210,2616,
210,115,
211,210,-11.521610132506035
211,585,22.244900382707463
211,14,6.767129101052675
211,1485,1.1576045214237798
211,1036,3.307367655053368
211,68,9.829839150816998
211,197,6.965784284662087
211,374,
211,173,9.281410117475097
211,3610,2.7798779674261827
211,384,-29.970136677750208
211,63,8.372865060112588
211,822,-0.0
211,1615,-9.655530723155643
211,1596,4.950957117307057
211,0,15.321023828062415
211,3,9.06339508128851
217,3,
217,711,
217,0,16.697126866781574
223,174,21.606456417153186
223,759,7.619427204331963
223,0,13.48287356627872
223,4517,-3.0716609851274463
246,247,11.971458807151647
246,63,inf
246,0,3.6093095622546967
246,2377,-5.717856771218502
246,3,9.786269627648466
246,64,
246,328,19.5003269134133
246,585,
246,174,11.713884638811766
247,246,-11.971458807151647
247,173,2.8468432119385794
247,513,7.709083812550344
247,535,
247,328,-13.19297454743567
247,980,7.965784284662087
247,1356,-1.666212821244321
247,2,2.250140060065105
247,1800,-5.390969739317014
247,337,-10.048486873992337
247,1540,
247,1404,-9.688250309133178
247,2726,
247,3520,-30.275376519207292
247,2434,
247,75,10.998405898117069
247,711,
247,928,7.158429362604483
247,3,10.992075645222403
247,1036,-7.199426967670897
247,3851,
247,174,11.713231366263505
247,505,8.234559538132732
247,2377,-1.2907637113538433
247,1563,
247,4105,
247,64,-4.316027493447678
247,1439,
247,63,3.147643554066306
247,3217,2.943627068676688
247,3600,
247,7962,
247,473,4.588494191691409
247,76,
247,8780,
247,8683,5.39091470507867
247,3683,
247,377,-2.551734540815392
247,458,-5.096861539252589
247,0,3.6100224383683686
247,68,0.35288722360784724
247,1460,
247,1485,-4.758599614629182
247,17,-0.730495492782666
253,254,
253,0,16.335682850509816
254,253,
254,1833,9.965784284662087
254,0,29.234038898532617
269,0,16.233185123439952
269,174,
269,63,10.632995197142957
275,3,8.971543553950772
275,14,3.766292265435718
275,484,10.279610581052484
275,63,9.036173612553485
275,173,8.98584193700334
275,2,9.074141462752506
275,0,20.176988614043363
277,278,
277,68,5.946418959795156
277,473,7.965784284662087
277,174,15.928688603767672
277,1700,-0.4513470629801567
277,17,
277,0,7.860614073882044
277,467,-10.17367713630342
277,2124,0.025535092107137648
277,3812,
277,3,10.260919533662905
277,537,-9.967226258835993
277,63,7.3118744302234395
277,377,1.9161684091965292
277,296,-11.434232978415146
277,1800,-2.3420038716520217
277,374,-0.27753397552890896
277,2434,
278,277,
278,537,
278,173,9.965784284662087
278,467,
278,3900,
278,847,
278,718,4.412607568839301
278,0,54.130812373286936
278,196,
278,3,10.023754353299417
278,17,
278,63,57.226211688665664
286,63,
286,513,5.643856189774724
286,0,5.143656368296949
286,17,-1.3087062642190763
286,174,13.150550205546313
296,0,20.85580431522437
296,277,11.434232978415146
309,63,11.388227974479905
309,585,20.67421206308851
309,3,11.140190703191836
309,0,12.232548194452324
309,473,9.495188808892932
309,76,8.14692218216016
309,328,-3.879583249612783
309,847,7.615664658321441
312,0,4.600515321431174
312,2733,-9.965784284662087
318,0,19.475653605753728
318,173,8.280770770130603
318,17,11.537218400538595
318,4038,
320,75,9.965784284662087
320,3292,2.149190895598996
328,329,39.873137783296706
328,401,-3.0935118859231445
328,247,13.19297454743567
328,740,20.29224738440816
328,14,
328,1501,
328,760,11.824230546718015
328,2261,5.857980995127572
328,174,22.84703414125379
328,3,16.078463569066578
328,1472,
328,439,9.554588851677638
328,628,10.101975670949232
328,536,
328,0,14.66576559612182
328,173,9.965784284662087
328,5009,
328,210,
328,1799,0.7652466309640443
328,7243,4.855051664088901
328,246,-19.5003269134133
328,17,32.73332941021084
328,4293,12.733782785923813
328,1833,6.7279204545632
328,365,
328,115,11.391720142192607
328,438,-2.757512971570292
328,309,3.879583249612783
328,7216,-0.012977853998209868
328,63,14.584262271227471
328,10333,
329,328,-39.873137783296706
329,0,14.123574300252194
329,3,27.251469166219948
329,585,
329,345,
337,68,
337,1137,
337,247,10.048486873992337
337,0,22.640307849528934
337,374,
337,173,
337,468,16.48206053163199
337,174,30.688090799898944
337,8339,
337,5685,8.640244936222345
337,7204,
339,0,4.434923752361272
339,3,
341,0,12.74445944343534
341,698,6.927456166002988
343,3,
343,0,8.290018846932618
345,346,
345,3,
345,1453,
345,847,
345,63,
345,0,-9.965784284662087
345,585,
345,1460,
345,2,
345,329,
346,345,
346,985,-9.965784284662087
346,473,
346,0,-7.260153553758606
346,3,-0.0
346,1833,
346,1460,
357,0,18.09029496801966
357,3,10.060695931687555
358,174,16.136035745202395
358,3683,-9.700439718141093
358,374,-0.10305118725782254
358,0,7.955865859032466
363,0,29.104516311866572
363,3,
364,0,
365,0,16.280364411505868
365,328,
370,0,17.35982066633831
370,2365,
370,1833,7.965784284662087
373,374,-0.8943219221054629
373,173,6.640543961197868
373,0,8.270093276965207
373,63,
373,6912,-11.942737412785362
374,373,0.8943219221054628
374,46,7.288481611794221
374,430,
374,174,16.210301485833412
374,337,
374,17,3.7771632827578974
374,211,
374,4151,9.278449458220482
374,358,0.10305118725782243
374,4530,0.6836543490672049
374,535,-28.891570663623014
374,5757,-2.5394346622904855
374,6037,2.5820799921880346
374,4116,
374,3610,-3.202742655232516
374,1057,-1.8995272113832282
374,1485,-0.5299014563108467
374,1596,2.8262329322632938
374,3197,-2.7878467631683903
374,0,8.04872018493485
374,11156,8.457380879072534
374,277,0.27753397552890896
375,0,-19.167795431814316
375,389,9.896332403909941
377,63,4.693486957499325
377,3147,
377,277,-1.9161684091965294
377,4105,-11.649256177517314
377,1485,
377,17,-0.07883668088307838
377,0,6.154164443352048
377,247,2.551734540815392
377,513,6.42746250905972
379,14,4.717856771218502
379,16,7.380821783940931
379,0,-19.925787665218436
379,3197,2.2584251525812045
384,0,3.321928094887362
384,822,8.422200440695965
384,211,29.970136677750208
386,0,-16.086263506181574
386,2115,-10.71853287606922
389,63,
389,890,-10.377210530388552
389,1447,-16.565177426959274
389,4554,-16.933978741089962
389,5024,-17.88025428712957
389,5179,-20.123659011890087
389,375,-9.896332403909941
389,1966,-9.938109326219239
389,6097,-6.523561956057013
389,174,-1.889391041080334
389,173,-11.684444927325508
389,0,-9.984286366008261
389,9191,9.431473482800666
389,3712,-9.965784284662087
389,1186,-14.229231590879499
389,75,-2.4323997893323597
401,328,3.0935118859231445
401,14,8.787902559391432
401,0,15.385323176175872
401,692,11.692179576312538
401,505,9.786269627648466
401,63,
401,75,11.12088584278779
430,14,
430,374,
430,174,-1.4134740505762644
430,0,-9.560180217734594
430,6651,
430,3,-1.5089521635957437
430,173,-11.181208079986376
430,17,-9.519636252843213
430,458,-9.965784284662087
438,439,10.036173612553485
438,63,
438,210,-9.888743248898258
438,672,
438,0,18.305867549631788
438,631,6.89654865138706
438,57,10.060695931687555
438,328,2.757512971570292
438,760,9.80896417491926
439,438,-10.036173612553485
439,174,9.995411650481143
439,328,-9.554588851677638
439,0,1.8699881994347438
439,760,-1.013704840360825
439,1799,-7.05528243550119
457,64,
457,0,9.46352437327118
458,14,2.1559735560597164
458,68,4.967432190065923
458,3,15.860393272593473
458,1174,-16.17151244597624
458,2584,-2.9527264755515756
458,0,8.478786749623124
458,4026,-1.2501396463817391
458,1485,-0.5071770901561552
458,3967,-1.700679984031616
458,174,16.610475716983423
458,197,6.462706750670158
458,2680,-6.7599195792598525
458,63,8.69296753459116
458,173,6.904929052998918
458,17,4.172272786896517
458,6396,-0.1637449914487969
458,247,5.096861539252589
458,430,9.965784284662087
467,468,
467,3,16.618270779580254
467,847,11.695010739653238
467,278,
467,3800,
467,3217,
467,277,10.17367713630342
467,63,11.901244032467376
467,0,17.373867716509587
467,537,-0.2132677481615546
467,3600,
468,467,
468,174,14.20214193632837
468,63,5.92390134079308
468,0,6.126986960606508
468,3710,
468,337,-16.48206053163199
473,474,-0.02473667832150655
473,173,-13.270989084815605
473,197,
473,1468,-4.680382065799839
473,346,
473,513,0.5456080620842707
473,0,-1.8109292751560269
473,0,-0.7356333859782955
473,17,-4.32650779465816
473,847,
473,277,-7.965784284662087
473,3,
473,210,
473,63,-0.5280842999499821
473,309,-9.49518880889293
473,2,
473,174,8.116202097386605
473,75,
473,1485,-8.364134655008051
473,2536,-10.28178667341783
473,8039,-0.010134377133713134
473,247,-4.588494191691409
473,8801,-9.965784284662087
474,473,0.024736678321506448
474,3,9.965784284662087
474,847,-4.152681277164584
474,0,-0.6466746868259696
474,0,-8.404680918539281
476,0,11.665584866424979
476,7576,
482,63,
482,0,32.63431844815247
484,485,-9.965784284662087
484,967,-9.965784284662087
484,537,
484,3,-10.239001757765582
484,64,
484,1852,
484,275,-10.279610581052484
484,0,-18.143470486356755
484,14,
484,1513,
484,2,-9.581200581924957
484,197,
484,628,
484,63,-9.929258408636972
484,16,
484,8293,
484,1563,
484,17,-9.965784284662087
484,759,
484,68,
484,174,-10.055551038231043
484,2175,-10.113742166049189
484,173,-9.965784284662087
485,484,9.965784284662087
485,513,7.111135670234707
485,1069,
485,759,
485,1415,2.6563471339579214
485,197,5.817368480616169
485,3214,
485,0,8.490094429453265
485,4000,-16.55272848402291
485,4150,-0.15091091091452058
485,5268,-1.0439433475875968
485,174,16.541246413768302
485,4884,-16.609640474436812
485,616,-4.370396804521838
485,704,-3.3724271539612
485,1513,1.5849625007211563
485,75,9.92184093707449
485,537,
485,3758,-9.965784284662087
485,8962,
485,4637,
485,63,8.652773409994444
485,760,5.459593807959009
485,9594,-7.158429362604483
485,967,-1.7759597257820698
485,3,12.303780748177102
485,6525,-9.965784284662087
485,14,0.032869991361697125
485,5288,
485,1657,-2.07240849552805
485,4336,
485,76,7.478065273158449
503,0,9.965784284662087
503,3,9.965784284662087
505,75,3.2011196230459067
505,692,9.923327485419192
505,0,-4.879145605125614
505,247,-8.234559538132732
505,173,-5.478047296804644
505,401,-9.786269627648466
513,247,-7.709083812550344
513,485,-7.111135670234707
513,64,-7.643856189774724
513,286,-5.643856189774724
513,174,9.184650582633804
513,473,-0.5456080620842706
513,173,-0.23870224652349376
513,75,8.21009080400663
513,0,0.8172025684891447
513,2,-0.3364276645824773
513,14,-6.620586410451877
513,1019,-9.999437206968139
513,3,8.481785844023975
513,537,-9.965784284662087
513,377,-6.42746250905972
513,63,0.7069756337896117
515,0,1.031708859727338
515,63,5.682375002379101
529,0,9.797063809893924
529,3,10.051208940914766
534,174,23.98332188606953
534,0,15.923451072958395
535,247,
535,0,3.3466295546477514
535,14,-2.706090704766429
535,374,28.891570663623014
535,63,
536,537,
536,328,
536,0,25.092362890253003
537,536,
537,484,
537,1375,
537,278,
537,76,9.965784284662087
537,0,19.579420388745778
537,1967,5.0464679175090446
537,174,27.757338245068073
537,189,
537,14,10.677719641641009
537,585,9.991521846075695
537,628,
537,4858,
537,277,9.967226258835993
537,17,9.894817763307943
537,7244,9.38586240064146
537,3147,8.08214904135387
537,485,
537,1800,8.837627933171404
537,2215,-1.4150374992788437
537,513,9.965784284662087
537,4498,9.965784284662087
537,467,0.21326774816155455
537,197,9.92035285541508
537,3,18.768798156458526
537,847,11.053925881531105
537,3148,9.019590728357882
537,6716,
537,2702,7.368655026530751
537,1513,10.27262978497637
537,3900,9.965784284662087
537,63,19.654916483217175
540,0,-9.965784284662087
540,9919,3.193147355123534e-05
551,174,17.69019762158178
551,3,
551,0,9.596479213056712
551,847,5.285402218862249
551,1512,-6.058893689053568
551,921,
551,210,
551,14,1.2691629854141215
551,3184,
568,0,-13.282074868584086
568,26,
568,759,
585,211,-22.244900382707463
585,1487,9.965784284662087
585,197,-9.111135670234708
585,1833,-9.965784284662087
585,1460,9.965784284662087
585,2376,-18.051862263454105
585,115,
585,309,-20.67421206308851
585,17,
585,3,0.8278875964604976
585,3,-0.16397952864718562
585,4447,-1.1811494391045665
585,63,
585,537,-9.991521846075695
585,7190,-9.074141462752506
585,924,
585,246,
585,345,
585,329,
585,14,-10.694357887221452
585,0,-7.373140741345806
585,47,-9.3151495622563
585,1036,-10.229203357886744
586,587,1.9279223219558321
586,8274,-3.023269779322847
586,664,0.7763514226931265
586,0,35.2457879937815
587,586,-1.9279223219558321
587,0,32.85470111926042
612,0,18.930396087766987
612,2597,
615,616,3.578544773026265
615,1685,0.2986727425870594
615,921,-10.828280760912152
615,174,21.66431689931365
615,14,5.120027592541224
615,3,10.517669388133811
615,75,21.23478230899712
615,0,13.531165471413287
615,4032,-8.371621817493063
615,698,
616,615,-3.578544773026265
616,485,4.370396804521838
616,4637,-1.7606168136930265
616,0,9.598662892652085
621,622,1.5849625007211563
621,0,20.858955530554773
622,621,-1.584962500721156
622,0,33.99793030378796
624,25,
624,68,8.59245703726808
624,68,37.57192554997219
624,174,50.565359436223126
624,0,42.48578367230398
624,4714,5.293052022354329
628,629,8.871092288200128
628,0,-3.506375797315041
628,2835,-9.965784274563232
628,14,
628,328,-10.101975670949232
628,173,-5.162529503019082
628,174,4.399633683161647
628,484,
628,537,
628,2592,-6.965271235211129
629,628,-8.871092288200128
629,4965,17.442496944716172
629,0,-12.159466125257863
629,3851,0.02039178883117799
631,63,10.584818487344059
631,0,10.433298345471423
631,438,-6.896548651387059
636,173,2.9050515959447374
636,0,11.104504787536515
636,1799,-6.658211482751795
636,3624,4.904523581064602
636,760,8.659698644043042
636,197,
657,174,9.394559061039441
657,63,1.152724260688704
657,0,-12.880483885863644
657,8683,1.4659383975788818
657,8621,
663,0,7.775776412721812
663,2637,
663,1112,
663,1111,
664,0,20.264780463225375
664,586,-0.7763514226931265
672,3,9.379378367071261
672,0,17.86852572752629
672,438,
672,1170,1.0014419741739065
672,2857,6.624766982142215
672,760,10.16867211813223
672,13,
676,677,-0.00040225596361102747
676,2025,0.0019503386781591448
676,2632,0.02030171510115683
676,0,23.238874092971255
677,676,0.00040225596361097076
677,2025,5.522708178253508e-07
677,2632,0.021105410556322694
677,0,22.928982323097376
692,63,
692,505,-9.923327485419192
692,189,-7.507794640198696
692,401,-11.692179576312538
697,68,7.643856189774724
697,0,8.380821783940931
698,63,6.508576891911777
698,0,6.349157150164181
698,1185,-2.955696192551521
698,64,
698,6856,
698,1186,2.456593929547118
698,6651,
698,8371,
698,75,13.480347549296678
698,615,
698,6740,1.977817380213985
698,174,14.385886933385693
698,341,-6.927456166002988
704,0,11.82256948243197
704,485,3.3724271539612
711,217,
711,17,14.140156029419627
711,1598,
711,197,
711,247,
711,0,18.398561164241382
718,63,
718,278,-4.412607568839301
718,0,49.402094915873064
726,727,
726,0,32.48473960108386
727,726,
727,1823,-10.373952655370193
727,0,1.7395783247246552
727,8331,3.171732113137651
740,328,-20.29224738440816
740,0,4.7609451591737315
744,0,-10.059344460824425
744,964,59.80208279002838
747,0,
747,75,
757,0,21.82706191531873
757,8733,
759,760,1.8073549220576042
759,485,
759,2363,
759,223,-7.619427204331963
759,3292,
759,4545,
759,14,
759,4620,-9.681238411777805
759,0,6.691622938587436
759,568,
759,174,14.739326199934695
759,76,
759,63,
759,484,
759,5256,-10.64745842645492
759,5268,
760,759,-1.8073549220576042
760,1657,-8.39950641900407
760,328,-11.824230546718015
760,672,-10.16867211813223
760,75,10.252391069499213
760,636,-8.659698644043042
760,0,2.832244090470603
760,3900,-3.8996950942043145
760,439,1.0137048403608249
760,485,-5.459593807959009
760,438,-9.80896417491926
768,0,12.265781458189943
768,197,9.567610485797704
773,63,
773,2,9.965784284662087
773,0,2.0354646806548033
788,0,8.174925682500678
788,6627,-7.646728033986111
800,0,14.816605662765726
800,1695,
800,68,
800,112,0.31360082766475106
800,3,9.955649907528374
800,174,10.044394119358454
800,63,
800,115,
800,1376,9.965784284662087
800,76,
805,0,13.287712379549449
805,3221,
809,0,
809,173,
822,384,-8.422200440695965
822,211,-0.0
822,8626,9.965784284662087
822,0,23.253496664211536
830,0,15.228838658314508
830,112,0.4892819374611737
830,75,
847,0,4.238666100459187
847,467,-11.695010739653238
847,1485,-6.327466278428792
847,345,
847,68,-2.8677117517408326
847,473,
847,63,4.480191459589166
847,1468,-0.034765418160676624
847,474,4.152681277164584
847,278,
847,551,-5.285402218862249
847,5402,-3.4140462968757936
847,196,-12.588714635582264
847,3,11.220378327695228
847,8683,3.058333310316327
847,172,-9.294620748891626
847,537,-11.053925881531105
847,309,-7.615664658321441
847,115,
847,3217,
847,197,0.9913524513864886
847,14,-4.030743071233806
847,174,12.346168674622387
857,0,4.566208155819385
857,1843,-15.496797821187428
861,0,9.89026427702111
861,8634,
862,863,
862,0,53.224371977049636
863,862,
863,3,10.071462362556625
863,210,2.9213901653036336
863,4444,8.228818690495881
863,0,36.726015356300934
877,0,20.390935456484073
877,189,-0.2506574627285528
890,389,10.377210530388552
890,0,5.303050084681673
916,917,0.3452014614390992
916,63,11.619153487807916
916,0,11.971209526738086
916,14,2.4810082682608345
916,2434,-9.29615145995394
917,916,-0.34520146143909924
917,0,11.976171999470692
921,0,11.66266837551754
921,615,10.828280760912152
921,14,11.696098170955864
921,551,
924,3,
924,585,
928,3,
928,247,-7.158429362604483
928,0,-3.650735662159617
960,174,21.238976785239707
960,0,13.337524019965361
960,17,
960,1833,3.365871442474959
964,0,-9.965784284662087
964,744,-59.80208279002838
967,484,9.965784284662087
967,1843,
967,63,8.804131021183318
967,115,7.380821783940931
967,0,10.494511203855332
967,485,1.7759597257820698
976,3,20.44266192799534
976,0,9.965784284662087
980,247,-7.965784284662087
980,153,2.8088695626596025
980,0,-21.188001994067452
985,346,9.965784284662087
985,3,10.286557761607957
985,173,10.509775004326936
985,14,29.89157274365148
985,0,-19.925787665218436
985,63,9.965784284662087
1006,3,
1006,0,12.114718389188427
1006,68,
1014,173,1.690171382687265
1014,0,3.048363021561399
1019,75,18.19179707232599
1019,2,9.385785229586219
1019,76,9.8190916902405
1019,197,8.097794813715469
1019,513,9.999437206968139
1019,63,10.990534870118084
1019,0,10.81014866012975
1036,211,-3.3073676550533686
1036,1356,-0.2465119499211316
1036,247,7.199426967670897
1036,3,10.099347810403193
1036,4293,
1036,63,6.20945336562895
1036,2377,0.6500299573949252
1036,585,10.229203357886744
1036,0,10.588354614633978
1057,173,7.965784284662087
1057,174,18.11368997654771
1057,1485,0.9273081141534976
1057,17,5.59220839846719
1057,5832,
1057,4150,-1.4624254361985662
1057,374,1.8995272113832282
1057,0,9.967559766170293
1066,17,0.10360304493899476
1066,0,4.3946683232486095
1069,0,12.163502173337285
1069,485,
1069,17,7.870503855985174
1069,1460,28.73058136735822
1069,3400,2.655170284748424
1069,3,9.965784284662087
1069,3800,
1069,3217,6.589055255355039
1072,0,1.383237385547252
1072,1532,
1073,17,13.958723412259696
1073,174,26.50599111594277
1073,0,18.333530730781767
1088,0,13.232555836239737
1088,1894,-1.5145731728297582
1088,153,6.087462841250339
1088,173,9.991521846075695
1088,3,9.965784284662087
1095,3,18.468425654111023
1095,0,11.15741778847232
1096,3,
1096,4637,7.556293157889886
1096,0,23.890522642758107
1111,1112,
1111,663,
1111,0,-3.321928094887362
1112,1111,
1112,663,
1112,0,-11.601263795451954
1137,337,
1137,0,-27.56964241374734
1142,68,10.164781250902196
1142,0,15.294050241562765
1142,2434,13.287712379549449
1142,2517,
1142,9819,
1144,1145,4.810785827457877
1144,4517,2.000985379003315
1144,0,18.14682178109582
1145,1144,-4.810785827457877
1145,0,2.402637887264306
1145,10180,-11.873251842902127
1170,0,8.519636252843213
1170,672,-1.0014419741739062
1174,0,24.72704008430468
1174,458,16.17151244597624
1174,174,32.78204642223575
1174,210,
1174,17,
1174,4026,14.972244059966247
1185,1186,6.086400315590745
1185,698,2.955696192551521
1186,1185,-6.086400315590746
1186,6740,-2.628799105424097
1186,698,-2.4565939295471186
1186,6856,-16.7484120551908
1186,3595,-5.561472754811954
1186,7196,
1186,389,14.229231590879499
1186,0,3.9924902157147626
1190,0,23.430817535996063
1190,5084,16.824301560124976
1207,174,9.965784284662087
1207,0,13.613907781311212
1207,17,9.310336939774725
1207,3134,
1222,0,
1225,0,-26.569642420989783
1225,63,
1233,17,
1233,2539,-9.959802623384135
1233,63,-1.0375527458828526
1233,0,0.006996325652290647
1246,0,8.997179480937621
1246,6167,
1283,75,11.66237140564194
1283,0,3.8612256280693917
1297,5145,1.1679166604344042
1297,210,-3.5140202069125226
1299,1300,-32.222105863640756
1299,2637,-0.0
